"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"마인크래프트 PVP 미니게임 가이드","62798111","https://www.yes24.com/product/goods/62798111","게임","Mojang Studio 저","영진닷컴","2018년 08월","12,000","10,800","10","7.5","회원리뷰(4건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,438,NA,"Y",NA,18,NA,NA,NA,NA,"Mojang에서 만든 공식 가이드 북 시리즈마인크래프트는 여러 가지 블록으로 이루어진 자원을 이용해 멋진 건축물을 만들거나, 무기를 만들어 적과 싸우는 등 다양한 활동을 할 수 있는 게임이다. 전 세계 1억 명이 ...","https://image.yes24.com/goods/62798111/L"
"피, 땀, 픽셀","62926484","https://www.yes24.com/product/goods/62926484","게임","제이슨 슈라이어 저/권혜정 역","한빛미디어","2018년 08월","18,000","16,200","10","8.7","회원리뷰(18건)",NA,NA,NA,NA,NA,NA,"Y","절판",4,14400,NA,"Y",NA,"게임 개발 뒤에 숨은 승리와 격동의 이야기 게임 개발의 이면에서 일어나는 장대한 서사시 속으로 독자를 안내한다. 야근에 지친 수백 명의 개발자로 이루어진 팀부터 단 한 명의 고독한 괴짜 천재 개발자까지, 다양...","https://image.yes24.com/goods/62926484/L"
"손에 잡히는 유니티 3D VR/AR","62270247","https://www.yes24.com/product/goods/62270247","게임","최윤석 저","비제이퍼블릭(BJ퍼블릭)","2018년 07월","26,000","23,400","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,36,NA,"Y",NA,14,20800,NA,"Y",NA,"알짜배기 예제로 배우는 VR/AR 모바일 앱 개발멀게만 느껴졌던 가상현실/증강현실(VR/AR)이 점점 우리 곁으로 다가오고 있는 느낌이다. 여러 분야에서 가상현실을 이용하여 생산성을 높이고 교육의 질을 향상하는 등...","https://image.yes24.com/goods/62270247/L"
"the GAME GRAPHICS : 쉐이더 & 이펙트 #1","62112231","https://www.yes24.com/product/goods/62112231","게임","강성구 등저","비엘북스","2018년 07월","35,000","31,500","10","8.7","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"비엘북스-the GAME GRAPHICS 시리즈",72,NA,NA,NA,10,NA,NA,NA,NA,"차세대 게임그래픽을 위해 알아두어야 할 다양한 읽을거리와 쉐이더와 이펙트 제작에 필요한 수준 높은 게임그래픽 정보들을 다루고 있다.","https://image.yes24.com/goods/62112231/L"
"유니티 3D RPG 게임은 이렇게 만든다","62193450","https://www.yes24.com/product/goods/62193450","게임","바헤 카라미언, 최동훈 저","에이콘출판사","2018년 07월","30,000","27,000","10","4.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘 게임 개발 프로그래밍 시리즈",66,NA,"Y",NA,7,NA,NA,NA,NA,"RPG를 제작하는 데 필요한 거의 모든 내용들이 담겨 있는 책이다. RPG의 게임 정의에서 출발해, 기술적인 내용은 물론이고 RPG를 제작하는 데 필요한 기획 및 아트에 대해서도 배울 수 있다. 실제 RPG 제작 경험이 ...","https://image.yes24.com/goods/62193450/L"
"유니티 2017 게임 개발 에센셜 3/e","61578667","https://www.yes24.com/product/goods/61578667","게임","토마스 린트라미 저/최민석 역","에이콘출판사","2018년 06월","40,000","36,000","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",6,NA,NA,NA,NA,"C#을 이용한 스크립팅부터 시작해 게임 개발의 기본 개념을 배우며, 유니티 개발 환경을 설명하는 책이다. 2D 패럴랙스(parallax) 횡스크롤 게임과 3인칭 어드벤처 게임을 제작하는 과정을 단계적으로 진행하며 유니...","https://image.yes24.com/goods/61578667/L"
"갓 오브 워 아트북","61491730","https://www.yes24.com/product/goods/61491730","게임","소니 인터랙티브 엔터테인먼트, 산타 모니카 스튜디오 저/고경훈 역","제우미디어","2018년 06월","33,000","29,700","10","8.9","회원리뷰(7건)",NA,NA,NA,NA,NA,NA,NA,"절판",8,NA,NA,NA,NA,"북유럽에서 펼쳐지는 크레토스의 새로운 이야기,그 속에 생명을 불어넣었던 수년간의 여정을 기록한 단 하나의 책!「갓 오브 워 아트북」은 산타 모니카 스튜디오에서 제작해 2018년에 출시된 게임 [God of War]의 ...","https://image.yes24.com/goods/61491730/L"
"캐릭터 애니메이터와 애프터이펙트 연계 ANIVFX 프로젝트 강좌","61848218","https://www.yes24.com/product/goods/61848218","게임","이남국 저","와일드큐브(Wild Cube)","2018년 06월","38,000","34,200","10",NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,"DVD",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/61848218/L"
"게임 기획의 멘토링","61510117","https://www.yes24.com/product/goods/61510117","게임","박재석 저","북스홀릭퍼블리싱","2018년 06월","30,000","27,000","10","7.0","회원리뷰(6건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,264,NA,NA,NA,6,30000,NA,"Y",NA,"이 책은 게임 개발에 필요한 지식을 얻고, 이것을 통해 기획의 방향을 잡아 게임에 적용할 수 있는 기획서를 쓸 수 있는 능력을 가지도록 만드는데 목표를 두었습니다. 그리고 이것을 위해 다음과 같이 책의 내용을 ...","https://image.yes24.com/goods/61510117/L"
"3D 게임 비주얼과 연출의 기술","60896697","https://www.yes24.com/product/goods/60896697","게임","오노 코지 저/김성재 역","길벗","2018년 05월","54,000","48,600","10","10.0","회원리뷰(1건)",NA,NA,NA,NA,NA,NA,"Y","절판",6,NA,NA,NA,NA,"왜 재미있을까?왜 계속 플레이하고 싶을까?왜 영화처럼 생동감 있는 걸까?게임의 재미를 좌우하는 비주얼과 연출의 기술을 [슈퍼 마리오], [갓 오브 워 3], [다크 소울], [베요네타], [바이오하자드 4]와 같은 실제 ...","https://image.yes24.com/goods/60896697/L"
"움직이는 증강 현실 게임 개발","60894474","https://www.yes24.com/product/goods/60894474","게임","마이클 랜햄 저/이진오 역","에이콘출판사","2018년 05월","30,000","27,000","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"에이콘 게임 개발 프로그래밍 시리즈",42,NA,NA,NA,8,NA,NA,NA,NA,"['포켓몬 고]와 같은 증강 현실 게임을 개발하고 싶은 중급 이상의 개발자들을 위한 책이다. 유니티를 사용해 AR 게임을 개발하는 이 책은 이에 필요한 모든 요소들(위치 추적, 지도 구현, 캐릭터 이동, 몬스터 포획...","https://image.yes24.com/goods/60894474/L"
"절대강좌! 유니티","60507941","https://www.yes24.com/product/goods/60507941","게임","이재현 저","위키북스","2018년 05월","48,000","43,200","10","9.0","회원리뷰(4건)",NA,NA,NA,"위키북스 게임 개발 시리즈-022",NA,NA,"Y","절판",11,NA,NA,NA,NA,"유니티 2018 버전과 더불어 한층 더 충실하게 보강된 내용으로 돌아온 '절대강좌! 유니티'유니티는 현재 가장 각광받고 있는 게임 개발 엔진으로, 국내외를 막론하고 출시되는 많은 모바일 게임은 물론 비게임 분야...","https://image.yes24.com/goods/60507941/L"
"달인과 함께 하는 마인크래프트 세계 건축 여행: 유럽과 아메리카 (UNOFFICIAL BOOK)","59875024","https://www.yes24.com/product/goods/59875024","게임","히류, 돈보코, 하야시 저/곰다비 역","한빛미디어","2018년 05월","10,000","9,000","10","9.0","회원리뷰(4건)",NA,NA,NA,NA,NA,NA,"Y","절판",5,NA,NA,NA,NA,"마인크래프트로 세계의 유명 건축물을 직접 만들며 여행을 떠나자마인크래프트는 마치 레고처럼 가상의 세계에서 정육면체 블록을 쌓는 단순한 게임이다. 그러나 약간의 노하우와 번뜩이는 아이디어가 있다면 세계의...","https://image.yes24.com/goods/59875024/L"
"달인과 함께 하는 마인크래프트 세계 건축 여행: 아시아와 아프리카 (UNOFFICIAL BOOK)","59874738","https://www.yes24.com/product/goods/59874738","게임","히류, 돈보코, 하야시 저/곰다비 역","한빛미디어","2018년 05월","10,000","9,000","10","8.9","회원리뷰(11건)",NA,NA,NA,NA,NA,NA,"Y","절판",8,NA,NA,NA,NA,"마인크래프트로 세계의 유명 건축물을 직접 만들며 여행을 떠나자마인크래프트는 마치 레고처럼 가상의 세계에서 정육면체 블록을 쌓는 단순한 게임이다. 그러나 약간의 노하우와 번뜩이는 아이디어가 있다면 세계의...","https://image.yes24.com/goods/59874738/L"
"마인크래프트 가이드 컬렉션 : 탐험+크리에이티브+레드스톤+네더와 엔드 가이드","59673628","https://www.yes24.com/product/goods/59673628","게임","Mojang Studio 저","영진닷컴","2018년 04월","36,000","32,400","10","9.5","회원리뷰(17건)",NA,NA,NA,NA,1530,NA,"Y","품절",17,NA,NA,NA,NA,"마인크래프트 개발자들이 만든 공식 가이드 4종 세트마인크래프트는 여러 가지 블록으로 이루어진 자원을 이용해 멋진 건축물을 만들거나, 무기를 만들어 적과 싸우는 등 다양한 활동을 할 수 있는 게임입니다. 전 ...","https://image.yes24.com/goods/59673628/L"
"언리얼 게임 개발 및 시뮬레이션 (한국어판)","60495854","https://www.yes24.com/product/goods/60495854","게임","박종승, 오경수 공저","홍릉과학출판사","2018년 04월","39,000","39,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,NA,NA,7,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/60495854/L"
"NDC ART BOOK 2018 (엔디씨 아트북 2018)","59677848","https://www.yes24.com/product/goods/59677848","게임","2018년 넥슨 개발자 콘퍼런스 아트 전시회 참여 작가 저","한빛미디어","2018년 04월","20,000","18,000","10","7.0","회원리뷰(2건)",NA,NA,NA,NA,NA,NA,NA,"절판",3,NA,NA,NA,NA,"넥슨 개발자 콘퍼런스(Nexon Developers Conference, 이하 NDC)는 2007년을 시작으로 매년 국내외 게임산업에 관련된 이들이 새로운 영감과 아이디어를 공유하고 서로를 응원하는 장으로 발전하고 있습니다. 2011년...","https://image.yes24.com/goods/59677848/L"
"게임 컨셉 아트 디지털 브러시 튜토리얼","59676805","https://www.yes24.com/product/goods/59676805","게임","이준희 저","디지털북스","2018년 04월","30,000","27,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,96,NA,NA,NA,17,NA,NA,NA,NA,"“그림을 그리는 게 끝이 아니다. 그림보다 자신이 생각한 컨셉의 디테일을 고민해야 한다.”이 책은 게임 컨셉 아트의 디자인 제작 구상에서 여러 가지 기능들의 브러시를 어떻게 접근하고 표현해야 하는지, 그 결...","https://image.yes24.com/goods/59676805/L"
"서버까지 스킬업! 유니티 3D액션게임","59653507","https://www.yes24.com/product/goods/59653507","게임","송호연 저","예문사","2018년 04월","38,000","34,200","10","7.7","회원리뷰(6건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,NA,NA,5,NA,NA,NA,NA,"저처럼 게임을 좋아해서, 게임을 만들고 싶다는 생각 때문에 많은 분들이 게임 개발자가 되었으리라고 생각합니다. 비단 게임 개발자뿐만 아니라, 일반 소프트웨어 개발자분들도 비슷한 스토리를 갖고 있을 것이라 ...","https://image.yes24.com/goods/59653507/L"
"그래도, 크리에이티브","59567184","https://www.yes24.com/product/goods/59567184","게임","우주인 저","일센치페이퍼","2018년 04월","28,000","25,200","10","9.3","회원리뷰(20건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,36,NA,"Y",NA,7,NA,NA,NA,NA,"오늘은 맞고 내일은 틀린, 변화무쌍한 세계의 최전선에 선 사람들는 세상이 깜짝 놀랄 만한 마케팅을 하고 싶은 모바일 게임 마케터, 대행사 AE, 개발은 자신있지만 마케팅은 어디서부터 해야 할지 감도 잡히지 않는...","https://image.yes24.com/goods/59567184/L"
"월드 오브 워크래프트 연대기 3","59383503","https://www.yes24.com/product/goods/59383503","게임","크리스 멧젠, 블리자드 엔터테인먼트 저/고경훈 역","제우미디어","2018년 04월","29,800","26,820","10","9.2","회원리뷰(17건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,414,NA,"Y",NA,6,20900,NA,"Y",NA,"아제로스의 역사를 다룬 단 하나의 대서사시!「월드 오브 워크래프트 연대기 3」「월드 오브 워크래프트 연대기 3」는 장대한 워크래프트 역사의 본격적인 중요 사건들을 다루고 있다.[워크래프트 3]의 대전쟁 직전 ...","https://image.yes24.com/goods/59383503/L"
"유니티 2D 디펜스 게임은 이렇게 만든다","59159086","https://www.yes24.com/product/goods/59159086","게임","프란세스코 사피오 저/송지연 역","에이콘출판사","2018년 03월","35,000","31,500","10","3.7","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"프로젝트 전체가 포함돼, 모든 스크립트와 이미지 소스를 보며 초보자도 쉽게 따라 할 수 있도록 간단한 C# 문법 설명과 유니티 설치부터 퍼블리싱까지 상세히 설명한다. 세심하고 체계적으로 만들어 놓은 연습 문제...","https://image.yes24.com/goods/59159086/L"
"디지털콘텐츠 스토리텔링","59399233","https://www.yes24.com/product/goods/59399233","게임","이재홍 저","홍릉과학출판사","2018년 03월","25,000","25,000",NA,"10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,NA,NA,1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/59399233/L"
"게임스토리텔링 총론","59399226","https://www.yes24.com/product/goods/59399226","게임","이재홍 저","홍릉과학출판사","2018년 03월","28,000","28,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,126,NA,NA,NA,1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/59399226/L"
"유니티로 만드는 네트워크 게임 개발","59382842","https://www.yes24.com/product/goods/59382842","게임","Taketoshi Nishimori, Takaaki Ichijyo, Tuyano Syoda 저/이영란 역","정보문화사","2018년 03월","25,000","22,500","10","7.5","회원리뷰(4건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,48,NA,"Y",NA,11,17000,NA,"Y",NA,"네트워크 게임 개발의 첫걸음!이 책은 Unity 표준 네트워크 API인 ‘UNET’(정식명 : Unity Multiplayer)과 mBaaS 중 하나인 ‘nifcloud mobile backend’를 사용한 실시간 및 비 실시간 네트워크 게임 개발을 위한 ...","https://image.yes24.com/goods/59382842/L"
"게임보다 쉽게 배우는 3D모델링 1","59470997","https://www.yes24.com/product/goods/59470997","게임","쓰리디타다 편집부 저","쓰리디타다","2018년 02월","20,000","18,000","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",NA,NA,NA,NA,NA,"이 책은 총 16개의 Chapter(장)로 구성되어 있으며, 3D TADA 프로그램을 통해서 입체 창작물을 만들고 3D 프린터 출력에 필요한 파일의 저장까지 모든 방법을 재미있고 상세하게 설명한다. Chapter 1~3에서는 프로그...","https://image.yes24.com/goods/59470997/L"
"마인크래프트 서바이벌 키트","58055132","https://www.yes24.com/product/goods/58055132","게임","Mojang Studio 저","영진닷컴","2018년 01월","25,000","22,500","10","10.0","회원리뷰(9건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,"두 권의 책과 포스터, 스티커 등이 포함된 마인크래프트 특별판[마인크래프트 생존자들의 비밀노트]와 [서바이벌 낙서책]이라는 두들북, 그리고 포스터와 스티커 등이 특별 제작된 금속 케이스에 담겨 있는 마인크래...","https://image.yes24.com/goods/58055132/L"
"테트리스 이펙트","57840582","https://www.yes24.com/product/goods/57840582","게임","댄 애커먼 저/권혜정 역","한빛미디어","2018년 01월","18,000","16,200","10","8.5","회원리뷰(2건)",NA,NA,NA,NA,NA,NA,"Y","절판",14,NA,NA,"Y",NA,"냉전도 막지 못한 역사상 가장 위대한 게임 이야기테트리스는 모르는 이가 없는 게임이지만, 그 탄생 비화나 저작권을 둘러싼 국제 기업 간 대결, 후대 게임 산업에 끼친 영향 등은 잘 알려지지 않았다. 이 책은 그...","https://image.yes24.com/goods/57840582/L"
"Game: 무한 진화를 꿈꾸다","57902421","https://www.yes24.com/product/goods/57902421","게임","김민철 등저","홍릉과학출판사","2018년 01월","20,000","20,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"대한민국게임총서-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/57902421/L"
"KODU 게임 메이커 1편","57798626","https://www.yes24.com/product/goods/57798626","게임","박재일, 이광재 저","토마토북","2018년 01월","11,800","11,800",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,"Y",NA,6,NA,NA,"Y",NA,"게임은 모든 사람들이 좋아하는 콘텐츠입니다. 많은 학생들이 마인크래프트와 같은 멋진 게임을 만들고 싶어 합니다. KODU는 이런 학생들 위한 최고의 교육 프로그램입니다. KODU로 학생들에게 코딩을 가르친다면 컴...","https://image.yes24.com/goods/57798626/L"
"마인크래프트 몹 백과사전","57504059","https://www.yes24.com/product/goods/57504059","게임","Mojang Studio 저/박재온(파차) 역","영진닷컴","2017년 12월","16,000","14,400","10","9.9","회원리뷰(18건)",NA,NA,NA,NA,NA,NA,"Y","품절",NA,NA,NA,NA,NA,"전문가들이 알려주는 몹에 대한 모든 지식마인크래프트는 여러 가지 블록으로 이루어진 자원을 이용해 멋진 건축물을 만들거나, 무기를 만들어 적과 싸우는 등 다양한 활동을 할 수 있는 게임으로 전 세계 1억 명이 ...","https://image.yes24.com/goods/57504059/L"
"실전 증강 현실","57543262","https://www.yes24.com/product/goods/57543262","게임","스티븐 옥스타칼니스 저/고은혜, 최윤석 역","에이콘출판사","2017년 12월","35,000","31,500","10","10.0","회원리뷰(1건)",NA,NA,NA,"에이콘 게임 개발 프로그래밍 시리즈",48,NA,"Y","절판",NA,NA,NA,NA,NA,"증강 현실(AR)과 가상 현실(VR) 시스템과 웨어러블 컴퓨터 분야의 기술, 애플리케이션, 그리고 인적 요인을 포괄적으로 다룬 최신 가이드북이다. 초보자나 전공생 모두, 첨단 디스플레이, 센서, 기타 실행 기술을 중...","https://image.yes24.com/goods/57543262/L"
"실습 중심의 유니티엔진 핸드북","57805406","https://www.yes24.com/product/goods/57805406","게임","박중수 저","무지개터","2017년 12월","12,000","10,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","품절",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/57805406/L"
"실습 중심의 언리얼엔진 핸드북","57805402","https://www.yes24.com/product/goods/57805402","게임","박중수 저","무지개터","2017년 12월","12,000","10,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","품절",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/57805402/L"
"초보자를 위한  게임 배경 프로그래밍","57805400","https://www.yes24.com/product/goods/57805400","게임","박중수 저","무지개터","2017년 12월","12,000","10,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","품절",1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/57805400/L"
"DirectX SDK를 통해 배우는게임 프로그래밍 입문","57805395","https://www.yes24.com/product/goods/57805395","게임","박중수 저","무지개터","2017년 12월","12,000","10,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","품절",1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/57805395/L"
"2017 대한민국 게임백서 세트","57618599","https://www.yes24.com/product/goods/57618599","게임","한국콘텐츠진흥원 산업정책개발실 저","한국콘텐츠진흥원","2017년 12월","120,000","120,000",NA,NA,NA,NA,NA,"전2권",NA,NA,NA,NA,"절판",10,NA,NA,NA,NA,"2016년 기준 국내 게임산업 실태조사 결과를 기반으로 게임 제작/배급업, PC방, 아케이드게임장, 교육기관의 현황에 대해 구체적인 통계 수치 및 분석을 제시하였다. 또한 게임 이용자 실태조사 결과의 분석을 통하...","https://image.yes24.com/goods/57618599/L"
"절대강좌! VR/AR","56037228","https://www.yes24.com/product/goods/56037228","게임","이재현 저","위키북스","2017년 11월","32,000","28,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",7,NA,NA,NA,NA,"유니티 엔진은 현재 가장 인기 있는 VR/AR 콘텐츠 저작툴로 꼽히고 있으며, 거의 모든 VR/AR 플랫폼을 지원한다. 이 책은 현재 가장 많이 사용되는 구글 카드보드, 데이드림, 오큘러스 리프트, HTC Vive, 홀로렌즈, ...","https://image.yes24.com/goods/56037228/L"
"만들면서 배우는 유니티 VR 게임 개발","56273981","https://www.yes24.com/product/goods/56273981","게임","김광일, 김도윤 저","한빛미디어","2017년 11월","30,000","27,000","10","2.3","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,14,21000,NA,"Y",NA,"다양한 장르와 플랫폼으로 유니티 VR 게임 개발 기초 다지기유니티 엔진과 무료 에셋을 이용하여 VR 게임을 만드는 기초부터 알려주는 책. VR만의 특성을 활용하여 숨은 물체 찾기, 스페이스 슈터, 러닝 액션, FPS, ...","https://image.yes24.com/goods/56273981/L"
"마인크래프트 레드스톤 가이드","55226157","https://www.yes24.com/product/goods/55226157","게임","Mojang Studio 저","영진닷컴","2017년 10월","12,000","10,800","10","9.7","회원리뷰(15건)",NA,NA,NA,"두번째 공식 가이드북",NA,NA,"Y","품절",16,NA,NA,NA,NA,"최고의 레드스톤 엔지니어로 가기 위한 필수 가이드 레드스톤은 마인크래프트에서 전기와 같은 역할을 하는 신비한 물질입니다. 레드스톤 가루를 깔고 몇 가지 간단한 컴포넌트들을 연결하면 강력하고 다양한 기능의...","https://image.yes24.com/goods/55226157/L"
"마인크래프트 네더와 엔드 가이드","55226149","https://www.yes24.com/product/goods/55226149","게임","Mojang Studio 저","영진닷컴","2017년 10월","12,000","10,800","10","9.8","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"두번째 공식 가이드북",900,NA,"Y",NA,25,NA,NA,NA,NA,"위험천만한 네더와 엔드 정복을 위한 완벽한 안내서 위험한 환경과 적대적인 몹들로 가득한 네더와 엔드는 살아남기 무척 어려운 세계입니다. 하지만 네더와 엔드에는 오버월드에서 찾아 볼 수 없는 희귀한 블록과 ...","https://image.yes24.com/goods/55226149/L"
"오버워치 공식 포스터북","61939755","https://www.yes24.com/product/goods/61939755","게임","블리자드 엔터테인먼트 저","온다","2017년 10월","10,000","9,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",5,NA,NA,NA,NA,"블리자드의 팀 기반 슈팅 게임 오버워치 공식 포스터북개성 넘치는 오버워치 영웅들의 이미지와 전장 배경이 담긴 포스터가 수록되어 있다.여전히 뜨거운 오버워치 열풍에 힘입어, 김영사의 새 브랜드 「온다」는 오...","https://image.yes24.com/goods/61939755/L"
"오버워치 공식 월드 가이드북","61939732","https://www.yes24.com/product/goods/61939732","게임","블리자드 엔터테인먼트 저","온다","2017년 10월","15,000","13,500","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",14,NA,NA,NA,NA,"블리자드의 팀 기반 슈팅 게임 오버워치 월드가이드북, 국내 정식 출간!오버워치의 탄생 배경 및 변천사, 유형별 영웅 특징 및 비하인드 스토리, 전장의 특성까지 알차게 포함된 월드 가이드북여전히 뜨거운 오버워...","https://image.yes24.com/goods/61939732/L"
"핵심강좌! Cocos2d-x","57536588","https://www.yes24.com/product/goods/57536588","게임","이재환 저","BOOKK(부크크)","2017년 10월","37,200","37,200",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,"POD 도서",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"이 책은 Cocos2d-x를 이용한 게임 개발에 대해 기초부터 중급까지 다루는 책입니다.읽기 쉬운 스타일로 핵심을 다루는 쉬운 예제로 구성된 이 책은Cocos2d-x를 이용한 게임 개발의 기초를 확고하게 잡을 수 있도록 ...","https://image.yes24.com/goods/57536588/L"
"게임의 심리학","51202368","https://www.yes24.com/product/goods/51202368","게임","규리네 저","루비페이퍼","2017년 10월","20,000","18,000","10","9.6","회원리뷰(5건)",NA,NA,NA,NA,NA,NA,"Y","절판",8,NA,"개정판이 출간되었습니다.",NA,NA,"게임을 하면 왜 시간이 빨리 갈까?눈을 즐겁게 하는 그래픽, 몰입을 불러일으키는 스토리, 자꾸만 손이 가는 퀘스트, 나도 모르게 지갑을 열게 만드는 아이템 등 유저들을 열광하게 하고 때로는 실망하게 하는 바로 ...","https://image.yes24.com/goods/51202368/L"
"인공지능을 만드는 법","53216394","https://www.yes24.com/product/goods/53216394","게임","미야케 요이치로 저/이도희 역","성안당","2017년 10월","25,000","22,500","10","10.0","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,54,NA,"Y",NA,8,NA,NA,NA,NA,"게임 개발자를 위한 디지털 게임 AI의 모든 것!인공지능을 만드는 법인공지능은 4차 산업혁명 시대의 핵심으로 사회 각 분야마다 적용 안 되는 곳이 없다. 자동차부터 검색엔진, 의료 및 생산라인…. 게임이나 프로...","https://image.yes24.com/goods/53216394/L"
"하루 만에 혼자서 배우는 언리얼 엔진 4","50314407","https://www.yes24.com/product/goods/50314407","게임","아람 쿡슨, 라이언 도울링소카, 클린턴 크럼플러 저/문기영 역","에이콘출판사","2017년 10월","35,000","31,500","10","4.3","회원리뷰(3건)",NA,NA,NA,"에이콘 게임 개발 프로그래밍 시리즈",NA,NA,"Y","절판",10,NA,NA,NA,NA,"24시간 동안 배울 내용을 장별로 구성해서 한 시간씩 강의 내용을 따라 예제를 실습해볼 수 있다. 언리얼 엔진 4의 설치부터 시작해 액터의 배치, 지형 생성, 머터리얼 에디터를 사용한 머터리얼 제작, 오디오 재생,...","https://image.yes24.com/goods/50314407/L"
"언리얼 엔진 가상 현실 쿡북","47686221","https://www.yes24.com/product/goods/47686221","게임","미치 맥카프리 저/이현진, 김명선, 김윤지, 오지혜 역 외 1명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    미치 맥카프리
                                                                이현진
                                                                김명선
                                                                김윤지
                                                                오지혜
                                                                허혜정","에이콘출판사","2017년 09월","35,000","31,500","10","9.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,36,NA,"Y",NA,7,NA,NA,NA,NA,"VR 산업계에서 사용되는 용어부터 개발에 활용할 수 있는 라이브러리, 개발 시에 발생할 수 있는 문제를 해결하기 위한 다양한 솔루션을 소개한다. 언리얼 엔진 4의 블루프린트 툴을 사용하는 예제 중심으로 구성돼 ...","https://image.yes24.com/goods/47686221/L"
"유니티 쉐이더 스타트업","46193692","https://www.yes24.com/product/goods/46193692","게임","정종필 저/Pope Kim 감수","비엘북스","2017년 09월","39,000","35,100","10","8.9","회원리뷰(17건)",NA,NA,NA,NA,NA,NA,NA,"품절",10,NA,NA,NA,NA,"왜? 그래픽 아티스트가 쉐이더를 배워야 하는가?사실 불과 십여 년 전까지만 해도, 쉐이더라는 그 특유의 프로그래밍스러운 제작방식 때문에 쉐이더가 ‘프로그래머의 영역’ 이라고 말하는 프로그래머와 아티스트들...","https://image.yes24.com/goods/46193692/L"
"오버워치 공식 월드 가이드북 세트","45878607","https://www.yes24.com/product/goods/45878607","게임","Blizzard Entertainment 저","온다","2017년 09월","25,000","22,500","10","8.3","회원리뷰(62건)",NA,NA,"전2권,부록 : 캐릭터카드 5종 포함",NA,NA,NA,NA,"절판",4,NA,NA,NA,NA,"블리자드의 인기 게임 오버워치 공식북 세트, 국내 최초 출간!2017년에도 여전히 뜨거운 오버워치 열풍에 힘입어, 김영사의 새 브랜드 「온다」는 오버워치 공식북 세트(월드가이드북+포스터북)를 국내 최초로 출간...","https://image.yes24.com/goods/45878607/L"
