"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"포토스케이프 X","109158505","https://www.yes24.com/product/goods/109158505","그래픽/디자인/멀티미디어","(주)지아이에듀테크 저","아이콕스(iCox)","2022년 05월","13,000","11,700","10",NA,NA,NA,NA,NA,"능력향상 시즌4",150,NA,"Y","절판",4,NA,NA,NA,NA,"쉽게 배우고 생활에 바로 쓰는 능력향상 시리즈 (시즌 4)능력향상 시리즈는 컴퓨터를 잘 다루지 못하는 일반인, 컴퓨터를 처음 접하는 어르신들을 위해 만들어졌다. 실생활에 바로 적용할 수 있는 실용적인 예제를 ...","https://image.yes24.com/goods/109158505/L"
"2022 안녕하세요 포토샵&일러스트레이터","109155089","https://www.yes24.com/product/goods/109155089","그래픽/디자인/멀티미디어","최혜린, 전혜원, 김시완 저","정보문화사","2022년 05월","23,000","20,700","10","10.0","회원리뷰(27건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,4,16000,NA,"Y",NA,"포토샵과 일러스트레이터를 한 번에 정복하기 위한 방법!보편적으로 사용되는 그래픽 프로그램인 포토샵과 일러스트레이터를 사용하고 싶다면 매뉴얼이든 기능 모음집을 필요로 한다. 이 책은 최신 2022 버전에 맞춰...","https://image.yes24.com/goods/109155089/L"
"된다! 메타버스 입문자를 위한 게더타운 완전 활용법","109155014","https://www.yes24.com/product/goods/109155014","그래픽/디자인/멀티미디어","윤진, 이현도 저","이지스퍼블리싱","2022년 05월","16,000","14,400","10","10.0","회원리뷰(12건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"된다! 시리즈",54,NA,"Y",NA,15,NA,NA,NA,NA,"게더타운 기능 설명은 기본!실습과 응용을 곁들인 게더타운 ‘완전 활용법’ 등장!현직 교사 & 유튜버가 콕콕 짚어 주는 메타버스 플랫폼, ‘게더타운’ 제대로 쓰는 법이 책은 메타버스 플랫폼인 ‘게더타운’에서 ...","https://image.yes24.com/goods/109155014/L"
"최적합 Adobe Certified Professional 포토샵 CC","109145195","https://www.yes24.com/product/goods/109145195","그래픽/디자인/멀티미디어","김대현 저","성안당","2022년 05월","20,000","18,000","10","10.0","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,198,NA,"Y",NA,7,NA,NA,NA,NA,"Adobe 포토샵(Photoshop)은 멀티미디어 디자인, 웹 디자인 등 컴퓨터 그래픽 작업에 가장 기본을 이루는 프로그램이며, 전문 디자인 분야뿐만 아니라 일반 업무에서도 광범위하게 사용하고 있습니다. Adobe사가 포토...","https://image.yes24.com/goods/109145195/L"
"오픈마켓 · 쇼핑몰 · G마켓/옥션 · 쿠팡 · 네이버 스마트스토어 상세페이지 제작","99181118","https://www.yes24.com/product/goods/99181118","그래픽/디자인/멀티미디어","김대용, 김덕주 저","앤써북","2022년 04월","17,500","15,750","10","8.9","회원리뷰(17건)",NA,NA,"개정5판",NA,NA,NA,NA,"절판",1,NA,"개정판이 출간되었습니다.",NA,NA,"책은 판매자와 디자이너 모두가 알아야 할 셀링포인트가 담긴 상품 상세페이지 제작 핵심 내용들이 모두 담겨있다. 책은 초보자들도 G마켓/옥션, 네이버 스마트스토어, 쿠팡, 오픈마켓, 종합쇼핑몰 상품 상세페이지...","https://image.yes24.com/goods/99181118/L"
"예제로 배우는 스케치업 V-Ray","109009565","https://www.yes24.com/product/goods/109009565","그래픽/디자인/멀티미디어","최현아, 양승정 저","대가","2022년 04월","23,000","21,850","5","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,36,NA,NA,NA,7,23000,NA,"Y",NA,"스케치업 V-Ray의 핵심원리와다양한 예제로 렌더링 한 권으로 끝내기!!- 학생, 건축가, 실내건축가 등 스케치업 유저들을 위한 필독서!- 건축 및 실내건축분야에서 다년간의 교육현장과 실무경험을 바탕으로 제작된 ...","https://image.yes24.com/goods/109009565/L"
"CLIP STUDIO PAINT, 캐릭터를 살리는 이펙트 노하우","109040284","https://www.yes24.com/product/goods/109040284","그래픽/디자인/멀티미디어","Kogado Studio,  Inc. 저/임완규 역","영진닷컴","2022년 04월","22,000","19,800","10","9.7","회원리뷰(17건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"그리다 SERIES",162,NA,"Y",NA,14,NA,NA,NA,NA,"캐릭터 일러스트의 퀄리티를 향상시키는다양한 이펙트 기법 소개!작품을 더 돋보이게 하기 위해 일러스트에 다양한 이펙트를 넣는 것은 이제 거의 필수적인 요소가 되었다. 이 책은 프로 일러스트레이터로 활약하고 ...","https://image.yes24.com/goods/109040284/L"
"블렌더로 쉽게 배우는 3D 모델링","109023940","https://www.yes24.com/product/goods/109023940","그래픽/디자인/멀티미디어","김민정 저","해람북스","2022년 04월","15,000","13,500","10","6.3","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,168,NA,NA,NA,7,NA,NA,NA,NA,"이 책은 3D 모델링부터 애니메이션, 영상 편집까지 가능한 오픈소스인 블렌더(Blender)와 가상현실(VR) 제작 사이트인 코스페이시스 에듀(CoSpaces Edu)를 활용하여 4차 산업혁명 시대를 살아갈 초등학생들이 3D 모...","https://image.yes24.com/goods/109023940/L"
"Siemens NX 서피스 모델링 Version 2015 (Dec 2021)","109002742","https://www.yes24.com/product/goods/109002742","그래픽/디자인/멀티미디어","고재철, 김선용, 이동구 저","온솔루션인티그레이션","2022년 04월","30,000","27,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,60,NA,NA,NA,1,NA,NA,NA,NA,"SIEMENS NX Version 2021 (Dec 2021)을 이용한 서피스 모델링 방법을 원리부터 실무 모델링에 적용하는 방법까지 체계적으로 설명한다. NX 10 서피스 모델링의 업그레이드 버전이다.","https://image.yes24.com/goods/109002742/L"
"디자이너를 위한 KeyShot 키샷 11 활용 가이드","108948641","https://www.yes24.com/product/goods/108948641","그래픽/디자인/멀티미디어","㈜코리안소프트 3D사업부 저","청담북스","2022년 04월","35,000","33,250","5","2.0","회원리뷰(1건)",NA,NA,NA,NA,NA,NA,"Y","품절",1,NA,NA,NA,NA,"키샷은 전 세계적으로 널리 사용되는 렌더링 소프트웨어로 지난 10년 동안 계속 버전업을 통해 그 기능이 향상되어 왔으며 이번 11 버전에서는 “무한히 확장된 시각화의 세계”라는 주제로 10 버전 보다 더 향상된 ...","https://image.yes24.com/goods/108948641/L"
"아이패드로 캐릭터 디자인 with 프로크리에이트","108914469","https://www.yes24.com/product/goods/108914469","그래픽/디자인/멀티미디어","3dtotal Publishing 저/김혜연 역","이지스퍼블리싱","2022년 04월","20,000","18,000","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,450,NA,"Y",NA,9,NA,NA,NA,NA,"전 세계 프로 작가 8명이 알려 주는 캐릭터 아트워크 비법!장르 불문! SF, 판타지, 게임, 만화… 아트워크의 모든 것을 배운다!“업계 최고 아티스트의 팁을 여러분의 것으로 만드세요!”이미지 한 장으로 세계관을 ...","https://image.yes24.com/goods/108914469/L"
"차라리 내가 하고 말지","108851802","https://www.yes24.com/product/goods/108851802","그래픽/디자인/멀티미디어","문가든 저","탈잉","2022년 04월","24,000","21,600","10","9.5","회원리뷰(8건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,90,NA,"Y",NA,4,16800,NA,"Y",NA,"잘 배운 디자인 툴 하나, 열 외주 안 부럽다!기본만 알아도 삶의 질 수직 상승! 오늘 배워 당장 써먹는 일러스트레이터&포토샵 스킬어떤 일을 하든 디자인이 필수인 시대에서 다룰 줄 아는 디자인 툴 하나 없다는 건...","https://image.yes24.com/goods/108851802/L"
"메이커가 처음 만나는 기초 전기전자와 틴커캐드 서킷","108749105","https://www.yes24.com/product/goods/108749105","그래픽/디자인/멀티미디어","전다은, 엄주홍 저/임병율 감수","영진닷컴","2022년 04월","20,000","18,000","10","9.9","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,678,NA,"Y",NA,9,NA,NA,NA,NA,"일상에서 너무나 당연하게 사용하는 전기! 메이커뿐만 아니라 안전을 위해 반드시 이해하고 있어야 할 개념입니다. 이 책에서는 메이커에게 도움이 될 기초 전기전자의 개념과 다양한 전자부품, 그리고 부품 없이도 ...","https://image.yes24.com/goods/108749105/L"
"AutoCAD를 활용한 2D 도면작성","108737306","https://www.yes24.com/product/goods/108737306","그래픽/디자인/멀티미디어","안아인 저","지식공감","2022년 04월","15,000","13,500","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",1,NA,NA,NA,NA,"AutoCAD는 다양한 분야에서 사용되는 2D CAD 프로그램이다. 프로그램 입문자를 위해 2D 도면작성에 관한 기초적인 내용을 담은 책이다. 몇백 개나 되는 많은 명령어와 다양한 기능을 사용하여 프로그램을 활용할 수 ...","https://image.yes24.com/goods/108737306/L"
"알기 쉬운 조명 교과서","108390912","https://www.yes24.com/product/goods/108390912","그래픽/디자인/멀티미디어","김대욱 저","에이콘출판사","2022년 03월","20,000","19,000","5","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,720,NA,"Y",NA,10,16000,NA,"Y",NA,"촬영용 조명의 기본 원리를 다룬다. 광고 사진 전문가, 패션 사진 전문가, 홈쇼핑 사진 전문가, 유튜버를 위한 조명법에 대한 설명과 함께, 영상과 영화 분야의 조명 전문가를 만들기 위한 책이다. 사진 촬영용 플래...","https://image.yes24.com/goods/108390912/L"
"토목 BIM 실무 활용서 초·중급편","108592010","https://www.yes24.com/product/goods/108592010","그래픽/디자인/멀티미디어","채재현, 김영휘, 박준오, 소광영, 김소희, 이기수, 조수연 저","한솔아카데미","2022년 03월","35,000","31,500","10","8.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,"2차개정",NA,558,NA,NA,NA,8,24500,NA,"Y",NA,"토목BIM의 시작! 실무에서 바로 적용할 수 있는 최적의 가이드!BIM for InfraStructure의 새로운 가치의 발견! 최신 신기술 토목 BIM 프로젝트를 위한 프로세스 활용설명서이다. 본 교재에서는 토목분야 BIM 기술을 ...","https://image.yes24.com/goods/108592010/L"
"CAD CAM 실무 2D","108552903","https://www.yes24.com/product/goods/108552903","그래픽/디자인/멀티미디어","권동호, 박용민 공저","예문사","2022년 03월","25,000","22,500","10",NA,NA,NA,NA,"개정판",NA,NA,NA,NA,"절판",3,NA,"개정판이 출간되었습니다.",NA,NA,"이 책은 급변하고 다원화 되어가고 있는 산업사회에서 중추적인 역할을 담당하고 있는 엔지니어들의 CAD/CAM 실무를 위해 쓰여 졌다. 시시각각 변화하는 과학기술의 발전에 맞추어 컴퓨터 분야 또한 눈부신 발전을 ...","https://image.yes24.com/goods/108552903/L"
"기계 AutoCAD-2d 활용서","97551075","https://www.yes24.com/product/goods/97551075","그래픽/디자인/멀티미디어","권신혁 저","예문사","2022년 03월","22,000","19,800","10",NA,NA,NA,NA,"6차개정2쇄",NA,204,NA,NA,"절판",9,NA,"개정판이 출간되었습니다.",NA,NA,"늘 기본에 충실히 탑을 쌓듯이 차근차근아무리 훌륭한 CAD 솔루션이라 할지라도 설계자 위에 있을 수는 없습니다.그것은 설계를 하기 위한 툴이고 도구일 뿐입니다.중요한 것은 창조적인 설계 능력과 도면화할 수 있...","https://image.yes24.com/goods/97551075/L"
"맛있는 디자인 애프터 이펙트 CC 2022","108411698","https://www.yes24.com/product/goods/108411698","그래픽/디자인/멀티미디어","이수정 저","한빛미디어","2022년 03월","24,000","21,600","10","9.9","회원리뷰(31건)",NA,NA,NA,"맛있는 디자인",NA,NA,"Y","절판",11,19200,"개정판이 출간되었습니다.","Y",NA,"애프터 이펙트의 모든 기능을 제대로 배우는 가장 완벽한 레시피! 쉽게 배워 제대로 써먹을 수 있는 모션 그래픽 영상 디자인 입문서!『맛있는 디자인 애프터 이펙트 CC 2022』은 모션 그래픽 디자인의 기본인 애프...","https://image.yes24.com/goods/108411698/L"
"솔리드웍스 50시간 완성 (모델링편)","108249673","https://www.yes24.com/product/goods/108249673","그래픽/디자인/멀티미디어","신동진 저","피앤피북","2022년 03월","20,000","18,000","10","9.5","회원리뷰(17건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"동영상 강의 무료제공, NCS기반 3D형상모델링작업",NA,2940,NA,"Y",NA,5,8900,NA,"Y",NA,"수년간의 직업능력개발훈련 및 교육 노하우를 바탕으로 솔리드웍스를 처음 접하는 독자의 입장에서 작성된 교재다. 효과적인 학습방법으로 높은 학업성취를 달성할 수 있도록 내용을 구성하였다. 또한 학습진도에 적...","https://image.yes24.com/goods/108249673/L"
"내가 만드는 최애 굿즈","108550311","https://www.yes24.com/product/goods/108550311","그래픽/디자인/멀티미디어","손채은, 전하린 저","영진닷컴","2022년 03월","18,000","16,200","10","9.9","회원리뷰(13건)","2일 이내 (5/13, 화) 출고예정",NA,"개정판",NA,168,NA,"Y",NA,13,NA,NA,NA,NA,"2022년 버전 개정판!단 한 권으로 굿즈 디자인부터 제작 주문까지 포토샵 하나로 완성하는 굿즈2022년 버전으로 새롭게 돌아온 리커버 개정판! 누구나 쉽게 나만의 굿즈 만들기에 도전해볼 수 있도록, 디자인부터 제...","https://image.yes24.com/goods/108550311/L"
"프리미어 프로 CC 무작정 따라하기","108018353","https://www.yes24.com/product/goods/108018353","그래픽/디자인/멀티미디어","이현석, 배진희 저","길벗","2022년 03월","24,000","21,600","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"무작정 따라하기 (그래픽)",228,NA,"Y",NA,13,NA,NA,NA,"Y","더욱 편리해진 프리미어 프로 CC 2022가장 쉽고 빠르게 배우는 실무 그래픽 입문서!프리미어 프로 CC 2022 버전에서는 사용자의 편의성을 고려하여 더욱 정교해지고 편리해진 신기능을 제공하여 영상 편집 이외에도 ...","https://image.yes24.com/goods/108018353/L"
"CAD BASIC 드로잉","107476557","https://www.yes24.com/product/goods/107476557","그래픽/디자인/멀티미디어","이정원 저","명인북스","2022년 03월","24,000","21,600","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"본 교재는 CAD를 처음 공부하는 분들과 저와 함께 공부하는 학생들을 위해 정리하였다. 벌써 CAD 소프트웨어를 사용한 20년 이상의 세월이 지나며, 여러 버전들을 거쳐왔다. 그와 함께 기업에서 일하며, 또는 시험을...","https://image.yes24.com/goods/107476557/L"
"애프터 이펙트 CC 무작정 따라하기","108018364","https://www.yes24.com/product/goods/108018364","그래픽/디자인/멀티미디어","앤미디어, 전은재 저","길벗","2022년 03월","24,000","21,600","10","9.4","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"무작정 따라하기 (그래픽)",348,NA,"Y",NA,10,NA,NA,NA,"Y","더욱 편리해진 애프터 이펙트 CC 2022가장 쉽고 빠르게 배우는 실무 그래픽 입문서!애프터 이펙트 CC 2022에서는 사용자의 편의성을 고려하여 더욱 정교해지고 편리해진 Adobe AI를 이용하여 기능 속도와 정확도가 ...","https://image.yes24.com/goods/108018364/L"
"바로 쓰는 일러스트레이터 CC","108020607","https://www.yes24.com/product/goods/108020607","그래픽/디자인/멀티미디어","김미정 저","시대인","2022년 03월","23,000","20,700","10","10.0","회원리뷰(13건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,120,NA,"Y",NA,7,16100,NA,"Y",NA,"일러스트레이터 입문부터 실무 활용까지 ‘82가지의 풍부한 예제‘를 통해 학습할 수 있는 일러스트레이터 입문서다. 일러스트레이터 CC 2022 최신 버전을 반영하였다. 일러스트레이터 CC 2022 버전을 기준으로 최신...","https://image.yes24.com/goods/108020607/L"
"맛있는 디자인 프리미어 프로 CC 2022","108221373","https://www.yes24.com/product/goods/108221373","그래픽/디자인/멀티미디어","심수진, 윤성우, 김덕영 저","한빛미디어","2022년 03월","24,000","21,600","10","9.7","회원리뷰(33건)",NA,NA,NA,"맛있는 디자인",NA,NA,"Y","절판",11,19200,"개정판이 출간되었습니다.","Y",NA,"프리미어 프로의 모든 기능을 제대로 배우는 가장 완벽한 레시피!쉽게 배워 제대로 써먹는 프리미어 프로 영상 편집 입문서!가장 자주 사용되는 영상 제작, 편집 프로그램인 프리미어 프로의 기초부터 활용까지 제대...","https://image.yes24.com/goods/108221373/L"
"한 권으로 끝내는 메타버스 크리에이터","108202912","https://www.yes24.com/product/goods/108202912","그래픽/디자인/멀티미디어","주종민 저","생능북스","2022년 03월","19,000","17,100","10","9.7","회원리뷰(23건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,36,NA,"Y",NA,11,NA,NA,NA,"Y","게더타운, 제페토, 이프랜드 크리에이터를 위한 지침서최근 메타버스 대표 플랫폼인 게더타운, 제페토, 이프랜드를 활용하여 행사, 수업, 이벤트, 업무, 모임 등이 많이 진행되고 있다. 이를 위한 크리에이터들의 활...","https://image.yes24.com/goods/108202912/L"
"Primavera Risk Analysis R8.x","107991803","https://www.yes24.com/product/goods/107991803","그래픽/디자인/멀티미디어","박성철, 김현일, 현정훈, 이길호 저","성안당","2022년 03월","42,000","37,800","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"개정증보판",NA,36,NA,"Y",NA,9,NA,NA,NA,NA,"최근 많이 늘어나고 있는 대형 프로젝트인 메가 프로젝트(Mega project)에서의 위험 관리의 중요성은 더욱 커지고 있다. 환경 리스크(Environmental Risks), 규정 리스크(Regulatory Risks), 의사소통 리스크(Commun...","https://image.yes24.com/goods/107991803/L"
"라이센스플러스 GTQ 포토샵 2급 CC","108046185","https://www.yes24.com/product/goods/108046185","그래픽/디자인/멀티미디어","이금심 저","REXmedia(렉스미디어)","2022년 03월","20,000","18,000","10","6.0","회원리뷰(1건)",NA,NA,NA,"라이센스플러스 시리즈",24,NA,"Y","절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"포토샵 기본 익히기를 통해 포토샵 프로그램을 체계적으로 학습한다. 한 문제 따라하기를 통해 GTQ(그래픽기술자격) 시험을 학습한다. 실전대비를 위한 실전모의고사 10회와 최신기출문제 5회를 수록하였다. 실전모...","https://image.yes24.com/goods/108046185/L"
"프리미어 프로&애프터 이펙트 CC 2022 무작정 따라하기","107679728","https://www.yes24.com/product/goods/107679728","그래픽/디자인/멀티미디어","이현석, 앤미디어, 전은재, 배진희 저","길벗","2022년 03월","23,000","20,700","10","9.8","회원리뷰(28건)",NA,NA,NA,NA,NA,NA,"Y","절판",13,NA,NA,NA,NA,"더욱 편리해진 프리미어 프로&애프터 이펙트 CC 2022가장 쉽고 빠르게 배우는 실무 그래픽 입문서!CC 2022 버전 출시에 맞춰 새롭게 선보이는 『프리미어 프로&애프터 이펙트 CC 2022 무작정 따라하기』는 영상 편집...","https://image.yes24.com/goods/107679728/L"
"프로 N잡러 베지 오의 상세 페이지 영업 비밀","107979168","https://www.yes24.com/product/goods/107979168","그래픽/디자인/멀티미디어","오선미 저","영진미디어","2022년 03월","21,000","18,900","10","9.8","회원리뷰(18건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,48,NA,"Y",NA,8,NA,NA,NA,NA,"포토샵, 일러스트레이터로 만드는 상세 페이지 가이드실무 스킬을 넘어 디자인 감각까지 익힌다 ‘상세 페이지’를 제작하기 위해 포토샵과 일러스트레이터로 기획부터 디자인까지 한번에 끝내는 『프로 N잡러 베지 ...","https://image.yes24.com/goods/107979168/L"
"맛있는 디자인 일러스트레이터 CC 2022","107904363","https://www.yes24.com/product/goods/107904363","그래픽/디자인/멀티미디어","박정아 저","한빛미디어","2022년 03월","24,000","21,600","10","10.0","회원리뷰(40건)",NA,NA,NA,"맛있는 디자인",NA,NA,"Y","절판",13,19200,"개정판이 출간되었습니다.","Y",NA,"핵심 기능을 담은 기본편부터 실무 예제가 풍부한 활용편까지,일러스트레이터를 제대로 배우는 가장 완벽한 레시피!그래픽 디자인에 꼭 필요한 일러스트레이터의 기초부터 활용법까지 제대로 배울 수 있다. 일러스트...","https://image.yes24.com/goods/107904363/L"
"맛있는 디자인 포토샵 CC 2022","107847809","https://www.yes24.com/product/goods/107847809","그래픽/디자인/멀티미디어","윤이사라, 김신애 저","한빛미디어","2022년 03월","21,000","18,900","10","9.8","회원리뷰(39건)",NA,NA,NA,"맛있는 디자인",NA,NA,"Y","절판",12,16800,"개정판이 출간되었습니다.","Y",NA,"포토샵의 모든 기능을 제대로 배우는 가장 완벽한 레시피! 핵심 기능을 담은 기본편과 실무 예제가 풍부한 활용편, 두 권으로 쉽고 빠르게 익혀 바로 써먹는다!《맛있는 디자인 포토샵 CC 2022》는 그래픽 디자인의 ...","https://image.yes24.com/goods/107847809/L"
"알기쉬운 AutoCAD","107891820","https://www.yes24.com/product/goods/107891820","그래픽/디자인/멀티미디어","육재호 저","복두출판사","2022년 03월","8,000","8,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"제7판",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/107891820/L"
"예제로 배우는 NX CAD","107666569","https://www.yes24.com/product/goods/107666569","그래픽/디자인/멀티미디어","김종헌 저","진샘미디어","2022년 02월","37,000","37,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,NA,24,NA,NA,NA,2,NA,NA,NA,NA,"본 교재는 예제를 따라하는 튜토리얼 방식으로 집필되어, 3차원 CAD를 모르는 사람도 책만 읽고도 모델링을 따라할 수 있도록 아주 상세하게 기술된 것이 특징이다. 또한 각 장의 마지막에는 연습도면이 제공되어 그...","https://image.yes24.com/goods/107666569/L"
"프리미어 프로의 오디오 이펙터 테크닉","108179518","https://www.yes24.com/product/goods/108179518","그래픽/디자인/멀티미디어","이정원 저","알파미디어","2022년 02월","18,000","16,200","10","9.0","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,"Y",NA,5,NA,NA,NA,NA,"우리는 매일 반복적으로 무엇인가를 먹고, 교통수단을 이용해 이동하고, 일하고, 휴식을 취하고, 잠을 잔다. 그리고 그 시간 안에는 항상 동영상 시청이 동반된다. 밥을 먹으면서도 보고 침대에 누워서도 보고 버스...","https://image.yes24.com/goods/108179518/L"
"AUTODESK FUSION360 입문","107904511","https://www.yes24.com/product/goods/107904511","그래픽/디자인/멀티미디어","윤정필, 이이선, 민상기, 김지대 저","복두출판사","2022년 02월","26,000","26,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,12,NA,NA,NA,2,26000,NA,"Y",NA,"이 책은 Fusion360로 3D프린팅하기 설계할 수 있는 기초학습과 국가에서 시행하고 있는 3D프린터 운용기능사 실기(3D모델링) 시험을 같이 학습할 수 있도록 되어 있다. 한 권의 책으로 Fusion360를 처음 접하는 사용...","https://image.yes24.com/goods/107904511/L"
"도면 해독하기","107095626","https://www.yes24.com/product/goods/107095626","그래픽/디자인/멀티미디어","이정원 저","명인북스","2022년 02월","32,000","28,800","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"첫째, 저자가 강의를 하며, 자주 묻는 질문들을 자세히 설명하였다. 둘째, 쉬운 용어로 서술하였으며, 그림 위주의 설명이 되어있다. 셋째, 기계 관련 분야에 처음 공부하는 분들이나 시험 준비 등을 하는 분들이 선...","https://image.yes24.com/goods/107095626/L"
"이득우의 게임 수학","107025224","https://www.yes24.com/product/goods/107025224","그래픽/디자인/멀티미디어","이득우 저","책만","2022년 02월","45,000","40,500","10","9.5","회원리뷰(19건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2022년 대한민국학술원 우수학술도서 선정도서",NA,4470,NA,"Y",NA,11,36000,NA,"Y",NA,"39가지 실시간 렌더링 게임 프로그래밍 실습 예제를 하나씩 따라 해보며 독자가 직접 체득하는 흥미로운 게임 수학의 세계! 게임 개발자와 그래픽 아티스트들이 궁금해 했던 3D 가상 세계와 메타버스 구현을 위한 수...","https://image.yes24.com/goods/107025224/L"
"일러스트레이터 CC 무작정 따라하기","107486985","https://www.yes24.com/product/goods/107486985","그래픽/디자인/멀티미디어","앤미디어, 민지영, 이혜준 저","길벗","2022년 02월","24,000","21,600","10","9.8","회원리뷰(12건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"무작정 따라하기 (그래픽)",72,NA,"Y",NA,9,NA,NA,NA,"Y","‘일러스트레이터’ 단 한 권으로 배워야 한다면? 시작부터 제대로 배운다!일러스트레이터 CC 2022 최신 기능을 수록한 그래픽 입문서일러스트레이터 CC 2022 버전 출시에 맞춰 새롭게 선보이는 『일러스트레이터 CC...","https://image.yes24.com/goods/107486985/L"
"실무 인디자인 테크닉","107005872","https://www.yes24.com/product/goods/107005872","그래픽/디자인/멀티미디어","문수민, 앤미디어 저","성안당","2022년 02월","29,000","26,100","10","9.7","회원리뷰(6건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,756,NA,"Y",NA,10,23200,NA,"Y",NA,"일 잘하는 편집 디자이너의 실무 인디자인 테크닉현장에서 꼭 작업해 봐야 할 실무 프로젝트의 작업 프로세스를 배운다!『일 잘하는 편집 디자이너의 실무 인디자인 테크닉』은 신입 디자이너들을 편집 디자인 업무...","https://image.yes24.com/goods/107005872/L"
"포토샵 CC 무작정 따라하기","107090608","https://www.yes24.com/product/goods/107090608","그래픽/디자인/멀티미디어","앤미디어, 민지영 저","길벗","2022년 02월","22,000","19,800","10","10.0","회원리뷰(13건)",NA,NA,NA,NA,NA,NA,"Y","절판",8,NA,"개정판이 출간되었습니다.",NA,NA,"‘포토샵’ 단 한 권으로 배워야 한다면? 시작부터 제대로 배운다!포토샵 CC 2022 최신 기능을 수록한 그래픽 입문서어도비에서 새롭게 선보인 포토샵 CC 2022 버전에서는 더욱 발전된 AI 기능을 이용하여 입문자도 ...","https://image.yes24.com/goods/107090608/L"
"메타버스를 디자인하라","107006054","https://www.yes24.com/product/goods/107006054","그래픽/디자인/멀티미디어","코넬 힐만 저/주원 테일러 역","한빛미디어","2022년 02월","19,000","17,100","10","9.0","회원리뷰(23건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,72,NA,"Y",NA,16,15200,NA,"Y",NA,"메타버스 공간, 어떻게 구현할 것인가 가상과 현실을 넘나드는 메타버스 시대가 도래했다. 메타버스는 하루아침에 생겨난 세계가 아니다. 지난 30년 동안 성숙한 가상현실(VR) 경험을 제공하기 위해 고군분투했던 다...","https://image.yes24.com/goods/107006054/L"
"주얼리 3D CAD와 3D 프린팅","107664049","https://www.yes24.com/product/goods/107664049","그래픽/디자인/멀티미디어","김영훈 저","전문가집단","2022년 02월","27,000","27,000",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,"POD 도서",NA,24,NA,NA,NA,1,NA,NA,NA,NA,"주얼리 신제품 개발은 왁스 카빙이나 세공으로 제작하는 과거 방식에서 현재는 3D 모델링과 3D프린팅, 정밀 주조 공정을 거쳐 제작하는 방식으로 발전했다. 특히 4차 산업의 한축인 3D 프린팅 방식은 거의 모든 제조...","https://image.yes24.com/goods/107664049/L"
